return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
RET-023868,374883,1086,2016-04-19,wrong_size,7,6721.78
RET-023870,374921,1170,2016-05-06,defective,4,17680.72
RET-023871,374932,422,2016-04-27,late_delivery,2,17617.27
RET-023873,374992,781,2016-04-20,wrong_size,2,2217.03
RET-023874,374992,782,2016-04-27,changed_mind,4,4382.95
RET-023876,375006,675,2016-04-16,late_delivery,2,11710.2
RET-023877,375020,2180,2016-05-02,not_as_described,1,3861.28
RET-023878,375029,803,2016-04-24,defective,1,1539.87
RET-023879,375034,927,2016-05-02,wrong_size,2,8767.0
RET-023882,375095,675,2016-05-08,not_as_described,6,43060.41
RET-023883,375105,1053,2016-04-27,not_as_described,2,5528.76
RET-023884,375133,910,2016-05-01,not_as_described,4,16591.09
RET-023885,375139,1905,2016-05-07,not_as_described,2,19512.41
RET-023886,375147,1909,2016-04-21,changed_mind,4,8370.78
RET-023889,375166,927,2016-04-21,wrong_size,2,8918.43
RET-023891,375222,2045,2016-04-21,late_delivery,4,17076.91
RET-023892,375278,2387,2016-05-03,wrong_size,3,14289.27
RET-023893,375285,2412,2016-04-25,changed_mind,1,1090.38
RET-023894,375290,26,2016-05-07,not_as_described,1,8347.86
RET-023895,375297,2053,2016-04-29,wrong_size,3,10464.18
RET-023896,375300,759,2016-05-08,wrong_size,6,8908.79
RET-023897,375300,760,2016-04-28,late_delivery,7,9984.89
RET-023898,375329,1182,2016-04-30,changed_mind,4,7474.55
RET-023899,375334,499,2016-05-03,wrong_size,2,19582.55
RET-023900,375337,2345,2016-05-02,not_as_described,5,22103.9
RET-023901,375348,1085,2016-05-03,changed_mind,2,1899.14
RET-023902,375348,1086,2016-05-05,not_as_described,1,971.62
RET-023903,375360,660,2016-04-23,defective,4,27102.12
RET-023906,375406,600,2016-04-22,wrong_size,3,23864.57
RET-023907,375423,409,2016-05-04,changed_mind,2,18740.0
RET-023908,375434,432,2016-04-22,wrong_size,1,9555.43
RET-023909,375512,781,2016-04-25,defective,6,6191.97
RET-023910,375512,782,2016-05-04,changed_mind,2,2064.96
RET-023911,375537,600,2016-04-30,not_as_described,1,7590.23
RET-023912,375538,907,2016-05-11,not_as_described,1,5988.58
RET-023913,375554,686,2016-05-05,defective,1,7552.32
RET-023914,375574,586,2016-05-04,changed_mind,1,3932.33
RET-023916,375611,409,2016-04-22,changed_mind,3,29375.93
RET-023917,375646,2224,2016-05-01,wrong_size,5,2980.38
RET-023918,375646,2225,2016-04-24,wrong_size,4,2514.16
RET-023919,375648,2045,2016-04-22,not_as_described,6,26412.76
RET-023920,375650,475,2016-04-27,late_delivery,1,10947.89
RET-023921,375667,2388,2016-04-19,wrong_size,5,14340.69
RET-023922,375681,2277,2016-05-05,defective,1,2785.27
RET-023923,375690,1053,2016-04-27,wrong_size,7,20516.82
RET-023924,375704,782,2016-04-22,defective,1,1084.02
RET-023927,375809,2238,2016-05-07,late_delivery,5,6469.04
RET-023928,375820,551,2016-05-07,not_as_described,4,36737.1
RET-023929,375825,1187,2016-05-09,wrong_size,3,12864.71
RET-023931,375831,422,2016-04-24,late_delivery,5,45573.58
RET-023932,375852,605,2016-05-13,wrong_size,1,4013.65
RET-023933,375861,510,2016-05-04,changed_mind,1,8511.98
RET-023934,375884,586,2016-04-21,wrong_size,5,19090.07
RET-023935,375886,591,2016-05-10,wrong_size,2,17737.98
RET-023939,375909,2277,2016-04-24,not_as_described,7,18624.49
RET-023940,375911,510,2016-04-25,not_as_described,3,26763.43
RET-023941,375913,1097,2016-04-25,defective,2,6195.96
RET-023942,375913,1098,2016-05-01,defective,3,8572.88
RET-023943,375938,2199,2016-04-24,wrong_size,1,1897.4
RET-023945,375984,913,2016-04-23,defective,1,3877.7
RET-023946,375987,2380,2016-05-06,wrong_size,5,15187.86
RET-023949,376007,635,2016-04-29,wrong_size,1,9529.11
RET-023950,376009,586,2016-04-24,defective,2,7407.62
RET-023953,376015,410,2016-04-23,not_as_described,1,13122.44
RET-023954,376016,277,2016-04-23,changed_mind,2,13135.69
RET-023957,376058,681,2016-05-09,not_as_described,2,14608.06
RET-023958,376061,1576,2016-04-30,not_as_described,1,2238.27
RET-023959,376064,2064,2016-05-01,changed_mind,1,5082.32
RET-023960,376067,1085,2016-04-27,wrong_size,1,853.99
RET-023964,376129,2064,2016-04-17,not_as_described,2,11432.2
RET-023966,376141,396,2016-04-28,changed_mind,4,33469.95
RET-023967,376145,1171,2016-05-09,late_delivery,5,17573.84
RET-023968,376168,976,2016-05-09,defective,2,6528.14
RET-023969,376184,993,2016-05-01,wrong_size,1,3389.29
RET-023970,376213,778,2016-05-08,defective,1,1182.28
RET-023972,376235,927,2016-04-24,defective,2,9345.65
RET-023973,376243,927,2016-05-06,not_as_described,4,18762.39
RET-023974,376283,819,2016-04-28,defective,3,34308.84
RET-023975,376310,761,2016-04-24,wrong_size,4,6686.22
RET-023976,376310,762,2016-04-23,wrong_size,3,5506.24
RET-023977,376311,2412,2016-05-10,wrong_size,2,2113.44
RET-023978,376330,760,2016-05-01,not_as_described,3,4759.64
RET-023979,376333,1136,2016-05-07,defective,1,6958.71
RET-023983,376384,1202,2016-04-20,defective,1,5578.56
RET-023984,376389,510,2016-05-01,defective,3,28737.27
RET-023985,376400,764,2016-04-28,wrong_size,2,6043.45
RET-023986,376423,635,2016-05-14,changed_mind,1,8638.7
RET-023987,376435,808,2016-05-02,not_as_described,2,6740.52
RET-023989,376482,650,2016-04-27,wrong_size,3,15048.11
RET-023990,376494,2412,2016-05-13,not_as_described,1,1022.24
RET-023991,376496,2045,2016-04-27,changed_mind,1,4245.69
RET-023992,376516,2064,2016-05-05,late_delivery,4,19974.7
RET-023993,376521,490,2016-04-26,not_as_described,1,7736.26
RET-023994,376539,604,2016-05-05,wrong_size,1,4781.42
RET-023995,376569,1170,2016-05-03,changed_mind,3,12762.2
RET-023996,376611,2238,2016-04-30,defective,2,2727.51
RET-023997,376611,2239,2016-04-30,defective,2,2786.21
RET-024000,376697,2045,2016-04-22,defective,4,17190.45
RET-024002,376734,927,2016-05-03,late_delivery,1,4835.17
RET-024004,376748,1226,2016-05-08,wrong_size,5,24277.82
RET-024005,376757,2332,2016-04-29,defective,5,22025.83
RET-024006,376767,1115,2016-04-29,wrong_size,2,8342.93
RET-024007,376768,976,2016-04-28,late_delivery,1,3173.7
RET-024008,376802,735,2016-04-22,wrong_size,1,3680.44
RET-024009,376802,736,2016-05-02,changed_mind,2,7563.4
RET-024010,376855,2224,2016-04-25,wrong_size,3,2039.34
RET-024011,376855,2225,2016-04-25,late_delivery,1,642.78
RET-024012,376894,586,2016-05-05,defective,1,3486.58
RET-024013,376920,2352,2016-04-26,defective,2,7363.9
RET-024014,376930,760,2016-05-04,defective,3,5006.16
RET-024015,376932,2238,2016-04-29,not_as_described,1,1306.99
RET-024016,376932,2239,2016-05-10,wrong_size,1,1322.07
RET-024018,376982,2387,2016-04-27,not_as_described,4,19017.92
RET-024019,377111,2049,2016-04-24,wrong_size,2,8359.04
RET-024020,377117,803,2016-05-04,wrong_size,1,1605.49
RET-024021,377136,551,2016-05-07,wrong_size,2,17123.63
RET-024022,377142,2222,2016-05-09,defective,8,19103.06
RET-024023,377151,409,2016-05-13,not_as_described,7,73633.35
RET-024024,377152,1889,2016-04-26,not_as_described,3,20761.04
RET-024025,377196,993,2016-05-12,wrong_size,2,6522.77
RET-024029,377280,2219,2016-05-01,defective,2,2803.13
RET-024030,377295,793,2016-05-01,not_as_described,2,1519.09
RET-024031,377363,927,2016-05-08,wrong_size,7,36337.52
RET-024032,377444,657,2016-05-02,wrong_size,5,47316.67
RET-024033,377503,1213,2016-05-08,wrong_size,5,29778.9
RET-024034,377508,1170,2016-04-30,not_as_described,2,9418.12
RET-024035,377514,660,2016-05-02,changed_mind,2,16264.6
RET-024036,377529,686,2016-05-10,changed_mind,8,73561.64
RET-024038,377598,675,2016-05-18,not_as_described,3,20897.63
RET-024039,377627,1504,2016-05-04,not_as_described,7,28237.33
RET-024041,377685,2389,2016-04-30,changed_mind,2,20094.86
RET-024042,377709,1198,2016-05-09,defective,1,5522.11
RET-024043,377729,2016,2016-05-12,wrong_size,2,7687.2
RET-024044,377731,2239,2016-05-09,wrong_size,8,10682.68
RET-024045,377760,635,2016-05-05,not_as_described,1,10412.45
RET-024046,377772,2387,2016-05-07,changed_mind,1,5496.63
RET-024047,377865,2412,2016-05-11,wrong_size,2,2312.93
RET-024048,377866,2136,2016-04-28,wrong_size,4,20002.47
RET-024049,377867,2054,2016-05-01,wrong_size,3,17892.56
RET-024051,377889,1943,2016-05-01,not_as_described,1,1431.63
RET-024053,377927,2045,2016-05-10,late_delivery,1,5101.07
RET-024054,377983,2253,2016-04-22,wrong_size,1,1655.08
RET-024055,378010,650,2016-05-07,late_delivery,3,17077.07
RET-024056,378041,635,2016-05-04,not_as_described,1,10090.17
RET-024059,378054,993,2016-05-20,changed_mind,2,8312.07
RET-024060,378073,2045,2016-05-09,changed_mind,7,34443.45
RET-024061,378077,1920,2016-05-04,not_as_described,4,11626.28
RET-024062,378086,981,2016-04-28,wrong_size,1,2111.45
RET-024063,378129,1989,2016-05-16,late_delivery,1,4693.69
RET-024064,378135,1924,2016-05-07,wrong_size,8,33412.57
RET-024066,378191,1995,2016-05-16,not_as_described,4,20491.0
RET-024067,378281,2045,2016-05-10,wrong_size,1,5668.21
RET-024068,378283,2045,2016-05-04,not_as_described,2,11302.35
RET-024070,378337,992,2016-05-11,not_as_described,2,5892.32
RET-024071,378367,635,2016-05-12,not_as_described,5,45817.53
RET-024072,378401,2054,2016-05-02,wrong_size,1,6941.93
RET-024073,378415,2412,2016-05-04,wrong_size,4,4827.21
RET-024075,378452,1182,2016-04-27,wrong_size,1,2058.47
RET-024076,378476,927,2016-05-12,not_as_described,1,5321.06
RET-024078,378523,981,2016-05-12,wrong_size,2,3495.71
RET-024079,378536,675,2016-05-01,wrong_size,2,13527.74
RET-024081,378582,170,2016-05-14,defective,3,26634.81
RET-024082,378589,808,2016-05-13,wrong_size,1,4035.49
RET-024083,378644,1170,2016-05-01,changed_mind,3,16302.04
RET-024084,378650,2275,2016-04-29,not_as_described,3,12189.73
RET-024086,378699,1980,2016-05-07,wrong_size,1,2007.2
RET-024088,378761,2394,2016-05-10,wrong_size,2,3077.09
RET-024092,378795,1912,2016-05-17,defective,2,7744.2
RET-024093,378804,2055,2016-05-03,late_delivery,1,7030.44
RET-024094,378821,2092,2016-05-09,wrong_size,1,3943.9
RET-024095,378822,2086,2016-05-11,late_delivery,5,12464.0
RET-024096,378839,1215,2016-05-10,defective,3,11620.61
RET-024097,378840,475,2016-05-10,wrong_size,1,11403.79
RET-024098,378845,826,2016-04-29,wrong_size,2,23938.56
RET-024099,378889,488,2016-04-29,not_as_described,1,11886.17
RET-024101,378938,2394,2016-05-02,not_as_described,2,3246.36
RET-024102,378969,990,2016-05-06,wrong_size,1,4627.28
RET-024103,378974,976,2016-05-02,not_as_described,2,6684.95
RET-024104,378994,2284,2016-05-13,defective,1,3471.74
RET-024105,379022,657,2016-05-06,wrong_size,3,31848.29
RET-024106,379047,2295,2016-05-18,not_as_described,1,9952.16
RET-024107,379053,1191,2016-05-04,late_delivery,5,14522.42
RET-024108,379088,488,2016-05-17,late_delivery,2,24839.79
RET-024109,379101,647,2016-05-09,late_delivery,3,28342.09
RET-024110,379114,557,2016-05-09,defective,2,16474.66
RET-024111,379116,760,2016-05-14,defective,1,1827.7
RET-024112,379118,907,2016-05-03,defective,5,33760.76
RET-024113,379124,1165,2016-05-10,wrong_size,1,6763.1
RET-024114,379128,967,2016-05-04,not_as_described,1,7440.42
RET-024116,379138,2384,2016-04-30,changed_mind,1,7580.82
RET-024117,379139,967,2016-05-19,changed_mind,1,7374.66
RET-024118,379141,1892,2016-05-18,changed_mind,1,9024.62
RET-024119,379152,794,2016-05-13,defective,3,2581.2
RET-024120,379171,641,2016-05-08,wrong_size,1,8785.45
RET-024121,379178,2354,2016-04-29,defective,5,18919.82
RET-024122,379189,2394,2016-04-28,defective,1,1358.42
RET-024124,379227,2053,2016-05-01,wrong_size,2,7963.23
RET-024125,379242,733,2016-05-05,wrong_size,3,11658.65
RET-024126,379242,734,2016-05-14,late_delivery,3,11626.54
RET-024127,379254,445,2016-05-08,not_as_described,1,9243.89
RET-024128,379298,792,2016-04-28,wrong_size,2,1495.8
RET-024129,379332,1182,2016-05-10,wrong_size,2,4476.92
RET-024130,379346,1226,2016-05-05,changed_mind,3,19843.53
RET-024132,379352,1226,2016-05-08,not_as_described,3,18519.15
RET-024133,379359,993,2016-05-11,defective,2,7810.01
RET-024134,379367,2045,2016-05-04,defective,1,5005.48
RET-024136,379418,2394,2016-04-29,defective,1,1479.01
RET-024137,379454,2045,2016-05-14,wrong_size,3,16603.73
RET-024138,379480,977,2016-05-05,wrong_size,3,17169.97
RET-024139,379480,2045,2016-05-10,defective,1,5493.08
RET-024140,379483,2090,2016-05-12,changed_mind,2,8009.51
RET-024141,379523,475,2016-05-17,wrong_size,3,36167.67
RET-024143,379538,2280,2016-05-19,defective,1,1708.28
RET-024144,379541,791,2016-05-12,wrong_size,2,1357.0
RET-024145,379541,792,2016-05-16,wrong_size,3,2268.89
RET-024146,379553,927,2016-05-15,changed_mind,2,11425.87
RET-024147,379556,650,2016-04-29,late_delivery,3,17953.13
RET-024148,379576,516,2016-05-06,changed_mind,2,13159.96
RET-024149,379582,660,2016-05-06,wrong_size,1,7050.58
RET-024150,379586,1061,2016-05-14,changed_mind,4,6237.46
RET-024151,379586,1062,2016-05-15,not_as_described,1,1755.13
RET-024152,379601,2090,2016-05-14,defective,3,12082.99
RET-024153,379657,689,2016-05-11,late_delivery,2,7343.61
RET-024154,379662,2045,2016-05-02,wrong_size,2,9924.56
RET-024155,379665,622,2016-05-13,changed_mind,1,8968.93
RET-024157,379672,993,2016-04-29,late_delivery,1,3987.99
RET-024158,379682,551,2016-05-04,wrong_size,2,19320.49
RET-024159,379689,1086,2016-05-18,late_delivery,3,3159.03
RET-024160,379696,2090,2016-05-17,not_as_described,2,8428.37
RET-024161,379719,794,2016-05-02,defective,5,4882.85
RET-024162,379775,2371,2016-05-14,wrong_size,5,32958.4
RET-024163,379790,1053,2016-05-06,changed_mind,1,3137.93
RET-024164,379841,2332,2016-05-06,defective,2,10631.39
RET-024165,379875,568,2016-05-06,defective,1,10059.35
RET-024166,379889,968,2016-05-01,wrong_size,1,7560.66
RET-024167,379891,610,2016-05-12,changed_mind,2,18695.22
RET-024168,379900,1085,2016-05-02,wrong_size,3,3206.35
RET-024169,379901,1086,2016-05-15,not_as_described,4,4505.44
RET-024171,379921,907,2016-05-04,wrong_size,1,7346.19
RET-024172,379929,1155,2016-05-06,late_delivery,3,17002.86
RET-024173,379934,409,2016-05-16,defective,5,49927.94
RET-024174,379935,683,2016-05-06,wrong_size,2,19685.83
RET-024176,379952,1053,2016-05-06,not_as_described,4,13139.39
RET-024177,379954,605,2016-05-21,wrong_size,2,9027.5
RET-024178,380008,2218,2016-05-09,not_as_described,3,4724.37
RET-024179,380008,2219,2016-05-06,changed_mind,1,1513.72
RET-024182,380082,2192,2016-05-11,not_as_described,2,4832.38
RET-024183,380087,965,2016-05-06,defective,1,5702.04
RET-024185,380112,409,2016-05-14,not_as_described,5,56526.52
RET-024187,380137,927,2016-05-17,late_delivery,4,20617.21
RET-024188,380144,1916,2016-05-02,wrong_size,3,10138.75
RET-024191,380156,586,2016-05-13,changed_mind,1,4461.65
RET-024192,380178,2045,2016-05-09,late_delivery,2,9738.11
RET-024193,380220,779,2016-05-17,changed_mind,6,21797.18
RET-024194,380220,780,2016-05-14,late_delivery,1,3851.54
RET-024196,380315,793,2016-05-08,late_delivery,1,871.78
RET-024198,380329,551,2016-05-14,changed_mind,4,40714.96
RET-024200,380371,512,2016-05-07,wrong_size,1,2562.81
RET-024202,380449,242,2016-05-09,not_as_described,1,5765.79
RET-024203,380471,475,2016-05-07,changed_mind,4,50410.66
RET-024204,380520,791,2016-05-12,not_as_described,1,741.22
RET-024206,380543,2352,2016-05-12,changed_mind,2,8420.87
RET-024209,380586,2225,2016-05-11,wrong_size,3,2230.22
RET-024210,380604,3,2016-05-09,changed_mind,2,20990.47
RET-024211,380611,644,2016-05-12,late_delivery,4,36935.75
RET-024212,380647,927,2016-05-17,defective,3,16496.8
RET-024213,380662,1912,2016-05-04,changed_mind,2,7946.26
RET-024214,380696,1085,2016-05-15,wrong_size,2,1991.92
RET-024215,380703,1934,2016-05-21,defective,5,7542.46
RET-024216,380739,760,2016-05-18,late_delivery,6,10395.14
RET-024217,380757,1006,2016-05-17,wrong_size,4,4250.08
RET-024218,380792,604,2016-05-13,defective,2,12312.28
RET-024220,380819,581,2016-05-15,defective,1,16205.56
RET-024221,380830,2084,2016-05-12,not_as_described,5,38261.74
RET-024222,380844,976,2016-05-16,late_delivery,3,10400.14
RET-024223,380848,1935,2016-05-22,not_as_described,2,2970.16
RET-024224,380848,2073,2016-05-24,wrong_size,5,19120.3
RET-024227,380890,551,2016-05-07,wrong_size,1,10537.82
RET-024228,380895,475,2016-05-05,not_as_described,2,24698.28
RET-024229,380922,660,2016-05-03,defective,7,50065.83
RET-024230,380925,2396,2016-05-04,wrong_size,3,3514.11
RET-024233,380958,1115,2016-05-22,wrong_size,1,4769.01
RET-024234,380975,2389,2016-05-22,defective,1,8930.65
RET-024235,380986,2224,2016-05-20,late_delivery,1,684.17
RET-024236,381059,1995,2016-05-14,wrong_size,4,19071.06
RET-024237,381071,1085,2016-05-09,defective,2,2098.85
RET-024238,381074,1157,2016-05-21,late_delivery,2,8953.74
RET-024239,381085,1129,2016-05-08,wrong_size,1,5262.99
RET-024240,381092,2238,2016-05-15,changed_mind,4,5543.05
RET-024241,381112,1527,2016-05-11,wrong_size,6,26780.88
RET-024242,381115,1353,2016-05-09,wrong_size,2,8898.15
RET-024243,381115,1354,2016-05-11,not_as_described,3,13165.56
RET-024246,381128,1640,2016-05-13,not_as_described,6,27645.89
RET-024247,381136,1963,2016-05-04,wrong_size,1,1711.61
RET-024248,381138,1962,2016-05-11,wrong_size,2,3506.31
RET-024249,381169,657,2016-05-15,defective,2,20891.34
RET-024250,381183,2236,2016-05-16,not_as_described,1,1861.85
RET-024251,381215,2080,2016-05-07,not_as_described,2,13904.28
RET-024252,381218,2262,2016-05-16,not_as_described,1,3285.69
RET-024253,381229,1640,2016-05-19,wrong_size,2,8177.78
RET-024254,381232,591,2016-05-04,wrong_size,4,39542.8
RET-024255,381250,1009,2016-05-13,not_as_described,1,1201.43
RET-024256,381254,1187,2016-05-15,wrong_size,5,23533.34
RET-024257,381270,992,2016-05-15,defective,1,3429.33
RET-024259,381294,670,2016-05-15,defective,5,52804.59
RET-024260,381314,1005,2016-05-16,not_as_described,1,1392.77
RET-024263,381361,910,2016-05-12,wrong_size,3,15273.08
RET-024264,381363,759,2016-05-21,changed_mind,7,12440.86
RET-024265,381363,760,2016-05-07,wrong_size,2,3699.48
RET-024266,381382,1000,2016-05-10,defective,2,2161.69
RET-024268,381410,510,2016-05-17,not_as_described,1,9993.68
RET-024269,381417,1909,2016-05-12,wrong_size,3,6743.98
RET-024270,381436,2371,2016-05-14,wrong_size,4,26381.53
RET-024271,381439,993,2016-05-21,wrong_size,1,4149.7
RET-024272,381440,660,2016-05-09,wrong_size,4,28312.25
RET-024274,381475,1191,2016-05-22,wrong_size,5,13926.6
RET-024276,381495,475,2016-05-10,wrong_size,5,56049.98
RET-024277,381532,927,2016-05-12,defective,1,5242.6
RET-024278,381565,993,2016-05-04,changed_mind,4,16893.65
RET-024279,381602,2286,2016-05-18,late_delivery,4,31739.1
RET-024280,381612,981,2016-05-16,wrong_size,1,1806.17
RET-024281,381618,2269,2016-05-21,late_delivery,5,18483.51
RET-024282,381624,2254,2016-05-11,changed_mind,5,3005.51
RET-024283,381624,2255,2016-05-06,defective,3,1826.33
RET-024284,381629,733,2016-05-06,late_delivery,1,4263.29
RET-024285,381629,734,2016-05-07,wrong_size,1,4063.61
RET-024287,381648,977,2016-05-13,not_as_described,1,5489.65
RET-024288,381659,1187,2016-05-07,defective,3,15454.29
RET-024291,381696,2090,2016-05-11,not_as_described,1,4346.99
RET-024292,381705,1920,2016-05-06,wrong_size,1,3225.08
RET-024293,381719,8,2016-05-18,wrong_size,1,4409.31
RET-024294,381781,1227,2016-05-21,not_as_described,3,10304.34
RET-024295,381781,2412,2016-05-17,not_as_described,3,3598.72
RET-024296,381800,769,2016-05-11,wrong_size,7,22059.5
RET-024297,381800,770,2016-05-13,defective,7,21231.68
RET-024298,381809,2234,2016-05-19,changed_mind,1,700.59
RET-024299,381822,993,2016-05-20,wrong_size,1,3891.59
RET-024300,381860,1093,2016-05-16,changed_mind,1,673.23
RET-024301,381865,622,2016-05-19,wrong_size,5,41992.48
RET-024302,381872,1807,2016-05-08,wrong_size,1,1986.12
RET-024303,381912,761,2016-05-18,wrong_size,1,2058.88
RET-024304,381913,762,2016-05-21,wrong_size,6,12104.67
RET-024305,381926,781,2016-05-12,defective,6,7609.19
RET-024306,381935,2084,2016-05-20,not_as_described,2,15039.47
RET-024307,381937,1120,2016-05-17,wrong_size,2,4350.78
RET-024308,381964,2334,2016-05-15,defective,3,11146.07
RET-024309,381985,1170,2016-05-17,wrong_size,3,15221.16
RET-024310,382068,2045,2016-05-11,wrong_size,2,9596.99
RET-024311,382077,2064,2016-05-16,defective,2,12004.03
